timestamp,user,event,ip_address,is_privileged_user,keyword_match_count,has_ip,is_external_ip,indicator_count,risk_score,label
2025-04-13 04:14:08,mary,File transfer initiated from internal machine,192.168.0.55,False,0,True,False,1,0.25,MEDIUM
2025-01-22 02:19:42,james,"Multiple failed login attempts: suspicious attack pattern, connection denied",0.0.0.0,False,6,False,False,6,1.0,HIGH
2025-02-25 00:44:39,henry,Suspicious traffic from external source,66.249.64.20,False,1,True,True,3,0.75,HIGH
2025-03-12 17:26:07,svc_db,API health check passed: response time 27ms,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-05-24 20:37:27,emma,Failed login: account temporarily locked out,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-10-31 14:14:46,svc_api,Service ping received from internal node,10.10.1.100,False,0,True,False,1,0.25,MEDIUM
2025-03-30 14:32:53,henry,Password changed successfully,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-12-23 09:13:58,carol,Report exported: sales_data_12.csv,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-10-03 11:17:28,nathan,Printer job submitted: invoice_181.pdf,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-01-16 03:11:08,bob,Suspicious file type detected in upload folder,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-03-31 22:38:52,bob,Login attempt denied due to expired credentials,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-02-24 19:39:08,james,Two-factor authentication setup completed,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-10-18 06:57:49,root,Admin session attempted from external address: denied,172.99.10.44,True,1,True,True,3,0.75,HIGH
2025-03-09 20:32:54,emma,Suspicious breach: escalation attempt logged and blocked,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-10-22 02:10:26,carol,Suspicious traffic from external source,194.165.16.11,False,1,True,True,3,0.75,HIGH
2025-01-30 05:31:58,root,Admin escalation attempt: failed and logged as suspicious,0.0.0.0,True,2,False,False,3,0.75,HIGH
2025-05-01 10:58:07,admin,Escalation to root attempted from external host,185.220.101.45,True,1,True,True,4,1.0,HIGH
2025-04-22 12:54:36,liam,Connection refused to service on port 8080,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-11-20 23:14:57,alice,Malicious attack flagged: unauthorized system access attempt,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-05-18 22:31:18,liam,Denied connection from external node,104.21.14.101,False,1,True,True,3,0.75,HIGH
2025-05-12 01:29:32,henry,SSH key added to authorised hosts,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-10-11 15:15:43,root,Root session failed from external IP: flagged by IDS,194.165.16.11,True,0,True,True,3,0.75,HIGH
2025-07-07 21:52:23,liam,Malicious login attempt from external source,66.249.64.20,False,2,True,True,4,1.0,HIGH
2025-10-21 15:39:35,david,Denied request from internal host,10.20.30.40,False,1,True,False,2,0.5,MEDIUM
2025-03-21 00:55:37,isabel,HR portal accessed: payslip viewed,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-04-18 02:13:27,root,Escalation to root attempted from external host,52.86.16.25,True,1,True,True,4,1.0,HIGH
2025-04-26 22:06:02,grace,Failed login from internal workstation,10.20.30.40,False,1,True,False,2,0.5,MEDIUM
2025-04-08 19:15:35,grace,Denied connection from external node,194.165.16.11,False,1,True,True,3,0.75,HIGH
2025-12-04 03:48:44,karen,Access granted to project folder: /dev/sprint-2/,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-07-24 02:18:04,root,Root session failed from external IP: flagged by IDS,91.108.4.200,True,0,True,True,3,0.75,HIGH
2025-05-08 02:12:42,admin,Unauthorized failed login attempt on privileged session,0.0.0.0,True,3,False,False,4,1.0,HIGH
2025-11-05 17:03:27,svc_deploy,Database replication completed successfully,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-01-09 00:12:27,admin,Root access denied: unauthorized action flagged,0.0.0.0,True,3,False,False,4,1.0,HIGH
2025-10-25 08:34:28,nathan,Malicious attack flagged: unauthorized system access attempt,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-02-06 13:30:10,admin,Root access denied: unauthorized action flagged,0.0.0.0,True,3,False,False,4,1.0,HIGH
2025-11-27 08:45:41,bob,User profile updated: display name changed,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-06-16 19:30:45,nathan,Access denied to folder /admin/config/,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-06-16 19:53:55,bob,SSH key added to authorised hosts,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-09-30 16:47:56,henry,Breach detected: malicious payload in sudo execution,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-08-05 21:12:00,svc_db,Database replication completed successfully,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-12-03 17:03:58,svc_db,API health check passed: response time 27ms,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-09-18 15:05:39,alice,Privilege escalation attempt blocked by policy,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-05-24 19:08:38,svc_db,Monitoring agent heartbeat received,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-12-22 04:06:09,henry,File uploaded to shared drive: presentation_27.pptx,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-12-23 03:03:19,nathan,Unauthorized access attempt from external host,203.0.113.99,False,1,True,True,3,0.75,HIGH
2025-10-31 12:47:49,root,Privilege escalation via sudo from external node,198.51.100.22,True,3,True,True,6,1.0,HIGH
2025-07-25 03:27:35,alice,Attack signature matched on traffic from external host,46.101.60.130,False,1,True,True,3,0.75,HIGH
2025-07-03 17:56:49,svc_deploy,Connection refused from internal node,192.168.1.10,False,1,True,False,2,0.5,MEDIUM
2025-04-03 04:38:27,bob,Failed login: account temporarily locked out,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-01-12 02:04:24,karen,New device registered: laptop-681,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-07-16 12:34:39,root,Admin session attempted from external address: denied,172.99.10.44,True,1,True,True,3,0.75,HIGH
2025-09-26 04:56:02,henry,User completed compliance training module,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-01-15 11:31:01,frank,Login attempt denied due to expired credentials,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-09-30 19:51:25,carol,Attack signature matched on traffic from external host,172.99.10.44,False,1,True,True,3,0.75,HIGH
2025-10-30 02:02:04,liam,Unauthorized access attempt from external host,66.249.64.20,False,1,True,True,3,0.75,HIGH
2025-05-09 21:31:20,emma,Email sent via internal mail server,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-05-10 18:12:15,mary,User logged in successfully,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-09-13 00:37:30,nathan,Malicious attack flagged: unauthorized system access attempt,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-07-20 19:55:43,karen,Malicious packet received from external address,46.101.60.130,False,1,True,True,3,0.75,HIGH
2025-02-08 06:20:56,alice,"Multiple failed login attempts: suspicious attack pattern, connection denied",0.0.0.0,False,6,False,False,6,1.0,HIGH
2025-12-15 08:31:25,emma,Denied request from internal host,10.0.0.12,False,1,True,False,2,0.5,MEDIUM
2025-03-19 09:57:20,david,Suspicious login attempt detected from shared terminal,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-02-06 13:47:30,liam,User logged in successfully,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-05-20 15:05:40,alice,Suspicious unauthorized attack: escalation denied by firewall,0.0.0.0,False,5,False,False,5,1.0,HIGH
2025-11-01 15:59:27,grace,Document created: project_plan_15.docx,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-07-08 04:28:45,svc_monitor,Scheduled backup completed successfully at 02:00,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-10-14 21:19:01,mary,Connection from workstation to internal service,10.0.0.12,False,0,True,False,1,0.25,MEDIUM
2025-08-14 21:10:56,carol,Network packet received from internal host,192.168.1.10,False,0,True,False,1,0.25,MEDIUM
2025-06-05 21:15:32,root,Privilege escalation via sudo from external node,46.101.60.130,True,3,True,True,6,1.0,HIGH
2025-05-13 02:18:35,frank,Failed login attempt on web portal,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-10-07 19:16:18,mary,"Multiple failed login attempts: suspicious attack pattern, connection denied",0.0.0.0,False,6,False,False,6,1.0,HIGH
2025-12-17 13:04:12,emma,Attempt to read root access logs by standard user,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-08-27 11:55:24,karen,Zoom meeting joined from desktop client,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-09-04 12:48:53,mary,SSH key added to authorised hosts,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-05-23 21:41:42,grace,Zoom meeting joined from desktop client,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-09-23 21:31:34,david,Malicious login attempt from external source,172.99.10.44,False,2,True,True,4,1.0,HIGH
2025-07-15 02:07:22,isabel,Login attempt recorded from workstation WS-33,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-10-18 22:12:15,alice,Software update installed: patch KB34204,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-05-11 20:47:56,nathan,User profile updated: display name changed,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-06-12 11:36:37,admin,Admin escalation attempt: failed and logged as suspicious,0.0.0.0,True,2,False,False,3,0.75,HIGH
2025-07-24 23:33:28,henry,User completed compliance training module,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-05-03 00:47:30,bob,Failed login: account temporarily locked out,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-12-20 23:50:08,karen,Multiple failed password attempts on user portal,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-08-11 14:53:27,mary,VPN session established successfully,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-11-12 17:18:26,mary,"Attack detected: multiple failed logins, connection refused",0.0.0.0,False,4,False,False,4,1.0,HIGH
2025-09-03 19:37:07,bob,Session started on workstation WS-24,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-02-28 03:01:27,root,Root session failed from external IP: flagged by IDS,104.21.14.101,True,0,True,True,3,0.75,HIGH
2025-11-19 09:59:44,mary,HR portal accessed: payslip viewed,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-10-03 15:58:36,admin,Admin session attempted from external address: denied,46.101.60.130,True,1,True,True,3,0.75,HIGH
2025-05-12 11:01:20,karen,Attempt to read root access logs by standard user,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-12-17 18:27:43,mary,Suspicious traffic from external source,91.108.4.200,False,1,True,True,3,0.75,HIGH
2025-10-05 00:02:22,david,Denied request from internal host,10.0.0.12,False,1,True,False,2,0.5,MEDIUM
2025-06-29 20:34:46,nathan,User executed sudo command: apt-get update,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-10-13 11:55:59,admin,Root access denied: unauthorized action flagged,0.0.0.0,True,3,False,False,4,1.0,HIGH
2025-06-16 09:46:34,karen,Login attempt recorded from workstation WS-66,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-03-22 18:18:33,liam,Breach detected: malicious payload in sudo execution,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-07-02 14:59:03,nathan,Login attempt denied due to expired credentials,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-05-10 20:15:27,nathan,Suspicious attack detected from external host,203.0.113.99,False,2,True,True,4,1.0,HIGH
2025-07-22 02:03:29,liam,Login attempt from internal machine,192.168.0.55,False,1,True,False,2,0.5,MEDIUM
2025-05-24 22:10:05,carol,File uploaded to shared drive: presentation_2.pptx,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-08-21 22:41:07,karen,User logged out after 116 minutes,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-07-07 23:18:54,karen,Request denied: user not in authorised group,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-05-04 11:01:07,karen,IDS note: possible attack pattern on SSH port,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-04-17 11:34:31,david,Suspicious file type detected in upload folder,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-02-26 19:22:09,nathan,SSH key added to authorised hosts,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-12-19 11:09:28,frank,Suspicious unauthorized attack: escalation denied by firewall,0.0.0.0,False,5,False,False,5,1.0,HIGH
2025-03-24 00:39:24,emma,"Multiple failed login attempts: suspicious attack pattern, connection denied",0.0.0.0,False,6,False,False,6,1.0,HIGH
2025-07-24 18:55:14,nathan,Report exported: sales_data_4.csv,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-11-23 16:42:35,karen,Suspicious sudo usage recorded by monitoring agent,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-07-03 18:50:39,alice,Breach detected: malicious payload in sudo execution,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-03-26 01:58:17,bob,Browser session opened on workstation,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-10-27 01:40:16,alice,Failed login attempt on web portal,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-01-10 05:25:47,emma,Unauthorized access attempt from external host,203.0.113.99,False,1,True,True,3,0.75,HIGH
2025-07-12 01:27:18,henry,Request denied: user not in authorised group,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-11-21 22:56:11,carol,Attack pattern: multiple failed attempts from external host,198.51.100.22,False,2,True,True,4,1.0,HIGH
2025-07-22 12:07:58,david,Password changed successfully,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-06-10 00:09:59,bob,Connection refused to service on port 8080,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-09-01 02:25:06,henry,Unauthorized access attempt from external host,198.51.100.22,False,1,True,True,3,0.75,HIGH
2025-10-16 20:07:23,nathan,User executed sudo command: apt-get update,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-02-15 00:35:20,henry,Attempt to read root access logs by standard user,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-07-08 02:46:35,emma,Attack pattern: multiple failed attempts from external host,91.108.4.200,False,2,True,True,4,1.0,HIGH
2025-12-29 20:59:47,frank,Malicious login attempt from external source,91.108.4.200,False,2,True,True,4,1.0,HIGH
2025-06-14 13:56:04,grace,Malicious packet received from external address,198.51.100.22,False,1,True,True,3,0.75,HIGH
2025-07-11 18:20:39,alice,Suspicious traffic noted from internal device,10.0.0.12,False,1,True,False,2,0.5,MEDIUM
2025-09-14 15:51:17,henry,Failed login attempt on web portal,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-05-17 16:20:43,carol,Suspicious sudo usage recorded by monitoring agent,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-05-15 01:30:13,isabel,Document created: project_plan_50.docx,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-05-25 18:27:41,nathan,Failed login: account temporarily locked out,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-05-05 16:42:28,david,User executed sudo command: apt-get update,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-05-02 06:51:10,david,Attempt to read root access logs by standard user,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-07-21 02:08:37,grace,User executed sudo command: apt-get update,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-01-02 14:42:09,grace,Suspicious traffic from external source,52.86.16.25,False,1,True,True,3,0.75,HIGH
2025-12-28 03:36:21,karen,Failed login: account temporarily locked out,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-07-17 20:55:35,svc_api,Log rotation completed: archived 53 files,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-02-16 08:03:46,alice,File downloaded: /reports/q3_summary.pdf,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-04-26 11:33:20,frank,Suspicious breach: escalation attempt logged and blocked,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-07-18 18:10:39,henry,Software update installed: patch KB65678,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-11-24 17:16:31,root,Unauthorized failed login attempt on privileged session,0.0.0.0,True,3,False,False,4,1.0,HIGH
2025-07-11 05:37:32,alice,Suspicious traffic noted from internal device,192.168.1.10,False,1,True,False,2,0.5,MEDIUM
2025-06-21 13:51:33,henry,Network packet received from internal host,192.168.2.200,False,0,True,False,1,0.25,MEDIUM
2025-03-29 09:02:16,admin,Unauthorized admin access from external node,172.99.10.44,True,1,True,True,4,1.0,HIGH
2025-02-05 01:04:04,carol,File uploaded to shared drive: presentation_29.pptx,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-05-20 20:23:34,isabel,Network packet received from internal host,10.20.30.40,False,0,True,False,1,0.25,MEDIUM
2025-12-08 08:07:32,svc_monitor,Scheduled backup completed successfully at 02:00,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-08-22 05:02:32,david,Denied connection from external node,45.33.32.156,False,1,True,True,3,0.75,HIGH
2025-12-30 22:03:06,bob,Malicious attack flagged: unauthorized system access attempt,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-07-03 13:01:23,liam,Browser session opened on workstation,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-07-04 02:45:26,admin,Privilege escalation via sudo from external node,185.220.101.45,True,3,True,True,6,1.0,HIGH
2025-11-24 02:02:59,liam,User completed compliance training module,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-01-25 05:32:44,liam,Suspicious sudo usage recorded by monitoring agent,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-12-26 04:53:38,david,Attack signature matched on traffic from external host,45.33.32.156,False,1,True,True,3,0.75,HIGH
2025-04-29 21:26:39,james,Unauthorized breach attempt from external address,45.33.32.156,False,2,True,True,4,1.0,HIGH
2025-11-21 21:14:12,svc_db,Monitoring agent heartbeat received,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-01-05 16:29:57,svc_api,Database replication completed successfully,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-10-03 17:28:29,karen,File downloaded: /reports/q3_summary.pdf,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-10-31 09:41:14,henry,Denied connection from external node,194.165.16.11,False,1,True,True,3,0.75,HIGH
2025-12-08 22:18:48,bob,User read notification: system maintenance scheduled,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-08-06 13:46:52,carol,Suspicious login attempt detected from shared terminal,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-11-01 03:25:02,frank,Login attempt denied due to expired credentials,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-02-18 02:09:48,bob,Email sent via internal mail server,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-05-29 13:35:39,carol,Attack signature matched on traffic from external host,104.21.14.101,False,1,True,True,3,0.75,HIGH
2025-08-29 01:50:11,david,HR portal accessed: payslip viewed,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-05-21 05:25:06,isabel,Accessed shared folder: /finance/reports/,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-06-15 00:17:51,karen,Connection from workstation to internal service,192.168.2.200,False,0,True,False,1,0.25,MEDIUM
2025-09-05 10:58:54,david,Browser session opened on workstation,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-06-19 18:07:05,grace,User logged out after 28 minutes,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-07-18 05:03:56,frank,Email sent via internal mail server,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-09-12 09:23:41,emma,Failed login: account temporarily locked out,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-09-29 15:14:36,james,Meeting calendar invite accepted,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-02-26 17:34:36,bob,Attempt to read root access logs by standard user,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-02-17 05:35:32,karen,Remote desktop session from internal host,10.20.30.40,False,0,True,False,1,0.25,MEDIUM
2025-07-26 23:45:41,carol,Attack signature matched on traffic from external host,185.220.101.45,False,1,True,True,3,0.75,HIGH
2025-06-26 04:33:00,bob,Malicious login attempt from external source,46.101.60.130,False,2,True,True,4,1.0,HIGH
2025-08-01 13:50:07,david,"Attack detected: multiple failed logins, connection refused",0.0.0.0,False,4,False,False,4,1.0,HIGH
2025-02-28 02:06:13,emma,Suspicious traffic noted from internal device,10.20.30.40,False,1,True,False,2,0.5,MEDIUM
2025-10-12 20:50:20,karen,Network packet received from internal host,192.168.1.10,False,0,True,False,1,0.25,MEDIUM
2025-01-27 17:57:13,david,Malicious attack flagged: unauthorized system access attempt,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-09-05 13:32:33,emma,Connection from workstation to internal service,192.168.2.200,False,0,True,False,1,0.25,MEDIUM
2025-03-17 01:07:24,mary,Request denied: user not in authorised group,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-11-24 17:55:51,isabel,Connection from workstation to internal service,10.0.0.12,False,0,True,False,1,0.25,MEDIUM
2025-11-13 09:17:38,david,IDS note: possible attack pattern on SSH port,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-11-30 10:17:27,frank,Attempt to read root access logs by standard user,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-11-11 05:24:44,grace,Attack signature matched on traffic from external host,52.86.16.25,False,1,True,True,3,0.75,HIGH
2025-03-01 01:30:28,svc_api,API health check passed: response time 82ms,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-11-27 03:28:44,james,Privilege escalation attempt blocked by policy,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-02-24 18:58:19,emma,User logged out after 108 minutes,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-04-11 00:23:33,bob,Email sent via internal mail server,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-07-22 17:33:59,mary,Malicious packet received from external address,45.33.32.156,False,1,True,True,3,0.75,HIGH
2025-09-21 06:36:51,root,Unauthorized admin access from external node,172.99.10.44,True,1,True,True,4,1.0,HIGH
2025-12-14 09:53:07,liam,Zoom meeting joined from desktop client,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-07-24 12:20:41,liam,User executed sudo command: apt-get update,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-07-16 17:11:38,liam,Malicious packet received from external address,66.249.64.20,False,1,True,True,3,0.75,HIGH
2025-07-02 23:31:58,isabel,HR portal accessed: payslip viewed,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-09-29 18:44:07,nathan,Network packet received from internal host,192.168.1.25,False,0,True,False,1,0.25,MEDIUM
2025-07-25 14:56:53,nathan,Accessed shared folder: /finance/reports/,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-11-05 08:11:15,david,Meeting calendar invite accepted,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-12-18 14:03:26,svc_deploy,Connection refused from internal node,192.168.0.55,False,1,True,False,2,0.5,MEDIUM
2025-02-14 11:36:29,liam,Software update installed: patch KB53106,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-09-03 09:19:17,isabel,Request denied: user not in authorised group,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-09-06 02:19:39,nathan,Request denied: user not in authorised group,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-09-02 16:05:03,karen,Unauthorized breach attempt from external address,185.220.101.45,False,2,True,True,4,1.0,HIGH
2025-01-01 22:15:41,david,Access denied to folder /admin/config/,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-10-14 13:47:51,grace,Attack pattern: multiple failed attempts from external host,91.108.4.200,False,2,True,True,4,1.0,HIGH
2025-12-11 03:37:31,root,Admin session attempted from external address: denied,45.33.32.156,True,1,True,True,3,0.75,HIGH
2025-05-31 09:29:42,liam,Failed login attempt on web portal,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-05-14 06:39:36,henry,Unauthorized breach attempt from external address,46.101.60.130,False,2,True,True,4,1.0,HIGH
2025-05-09 19:41:43,david,New device registered: laptop-664,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-09-13 07:19:58,liam,Malicious attack flagged: unauthorized system access attempt,0.0.0.0,False,3,False,False,3,0.75,HIGH
2025-05-06 17:01:18,liam,"Attack detected: multiple failed logins, connection refused",0.0.0.0,False,4,False,False,4,1.0,HIGH
2025-06-19 07:40:35,james,Access denied to folder /admin/config/,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-02-06 05:05:29,emma,Unauthorized breach attempt from external address,104.21.14.101,False,2,True,True,4,1.0,HIGH
2025-12-25 17:12:21,root,Root access denied: unauthorized action flagged,0.0.0.0,True,3,False,False,4,1.0,HIGH
2025-09-25 12:38:20,svc_api,SSL certificate auto-renewed for internal domain,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-09-07 13:13:37,grace,"Attack detected: multiple failed logins, connection refused",0.0.0.0,False,4,False,False,4,1.0,HIGH
2025-05-16 08:39:29,grace,IDS note: possible attack pattern on SSH port,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-03-10 04:56:19,alice,Attempt to read root access logs by standard user,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-09-11 12:44:47,grace,Suspicious unauthorized attack: escalation denied by firewall,0.0.0.0,False,5,False,False,5,1.0,HIGH
2025-05-03 14:47:22,admin,Root session failed from external IP: flagged by IDS,46.101.60.130,True,0,True,True,3,0.75,HIGH
2025-08-23 19:03:01,emma,Denied request from internal host,192.168.1.25,False,1,True,False,2,0.5,MEDIUM
2025-08-10 18:06:33,svc_api,API health check passed: response time 150ms,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-08-15 15:26:16,emma,User completed compliance training module,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-02-01 04:19:52,mary,Access denied to folder /admin/config/,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-11-12 04:41:19,bob,User logged out after 32 minutes,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-04-05 09:39:28,karen,Privilege escalation attempt blocked by policy,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-02-20 20:19:44,svc_monitor,Service ping received from internal node,10.20.30.40,False,0,True,False,1,0.25,MEDIUM
2025-09-09 07:57:27,nathan,Access denied to folder /admin/config/,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-09-17 18:47:16,emma,User profile updated: display name changed,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-11-13 20:55:48,isabel,Malicious login attempt from external source,45.33.32.156,False,2,True,True,4,1.0,HIGH
2025-07-26 16:23:54,svc_api,SSL certificate auto-renewed for internal domain,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-12-14 23:27:35,liam,User logged in successfully,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-03-08 13:58:06,liam,Failed login attempt on web portal,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-08-20 07:53:09,svc_backup,SSL certificate auto-renewed for internal domain,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-08-24 23:34:44,grace,Document created: project_plan_19.docx,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-12-01 23:12:07,admin,Admin session attempted from external address: denied,45.33.32.156,True,1,True,True,3,0.75,HIGH
2025-12-06 04:13:10,mary,Suspicious sudo usage recorded by monitoring agent,0.0.0.0,False,2,False,False,2,0.5,MEDIUM
2025-08-01 18:27:46,carol,Request denied: user not in authorised group,0.0.0.0,False,1,False,False,1,0.25,MEDIUM
2025-07-26 13:02:50,grace,File uploaded to shared drive: presentation_26.pptx,0.0.0.0,False,0,False,False,0,0.0,LOW
2025-06-26 04:53:35,admin,Admin escalation attempt: failed and logged as suspicious,0.0.0.0,True,2,False,False,3,0.75,HIGH
2025-05-22 12:57:13,mary,File transfer initiated from internal machine,10.10.1.100,False,0,True,False,1,0.25,MEDIUM
